order_id,customer_id,item_name,category,quantity,price,payment_method,order_status,order_timestamp,rating,delivery_time_mins,city
ORD003351,CUST0495,Chicken Tikka Masala,Main Course,5,1585.46,,Delivered,2023-06-19 12:36:00,2.8,35.0,Bangalore
ORD004978,CUST0260,Grilled Sandwich,Sandwiches,1,134.05,Debit Card,Cancelled,2023-01-07 13:29:00,4.3,48.0,Delhi
ORD005481,CUST0199,Kheer,Desserts,2,188.56,Cash,Delivered,2023-02-26 12:39:00,3.5,37.0,Pune
ORD003348,CUST0716,Chocolate Brownie,DESSERTS,3,367.33,UPI,Delivered,2023-04-17 21:59:00,4.6,32.0,
ORD004248,CUST0297,BLT Sandwich,Sandwiches,3,505.37,Cash,Delivered,2023-07-10 19:13:00,3.1,20.0,Bangalore
ORD006674,CUST0739,Watermelon Juice,Drinks,4,287.73,UPI,Delivered,2022-12-29 12:10:00,4.0,65.0,Bangalore
ORD005472,CUST0277,Gulab Jamun,Desserts,2,156.98,Cash,Delivered,2023-02-11 20:57:00,3.6,22.0,Delhi
ORD005901,CUST0588,Chicken Biryani,Main Course,2,710.41,Digital Wallet,Pending,2023-03-06 12:53:00,2.9,44.0,Mumbai
ORD006598,CUST0408,Ice Cream Sundae,Desserts,1,149.73,Cash,In Progress,2023-08-13 20:41:00,4.1,33.0,Chennai
ORD001177,CUST0762,Garlic Naan,Breads,1,57.75,UPI,Cancelled,2023-04-07 13:25:00,3.3,26.0,Hyderabad
ORD001604,CUST0199,Butter Chicken,Main Course,2,619.51,Cash,Delivered,2023-08-09 11:18:00,,,Mumbai
ORD005648,CUST0094,Chicken Tikka Masala,Main Course,1,323.47,Credit Card,Cancelled,2023-04-21 13:14:00,2.6,17.0,Pune
ORD003271,CUST0315,Mango Lassi,Drinks,1,82.86,Credit Card,In Progress,2022-12-04 20:30:00,4.7,37.0,Mumbai
ORD003753,CUST0148,Cheesecake,Desserts,3,533.05,UPI,Cancelled,2022-10-23 08:20:00,2.7,29.0,Hyderabad
ORD002235,CUST0053,Mango Lassi,Drinks,3,240.94,Digital Wallet,Cancelled,2022-12-02 20:33:00,4.1,48.0,Hyderabad
ORD001763,CUST0474,Rasgulla,Desserts,4,286.35,Credit Card,Delivered,2022-10-31 15:23:00,2.9,58.0,Bangalore
ORD005075,CUST0486,Chicken Tikka Masala,Main Course,2,639.05,Credit Card,Delivered,2023-02-15 15:35:00,4.3,46.0,Delhi
ORD006610,CUST0109,Mutton Curry,Main Course,2,757.28,Cash,Delivered,2022-12-27 11:57:00,4.3,61.0,Chennai
ORD001319,CUST0730,Dal Makhani,MAIN COURSE,1,210.33,Digital Wallet,Cancelled,2023-04-22 15:40:00,3.6,40.0,Mumbai
ORD003119,CUST0633,Veg Supreme Pizza,Pizza,1,313.75,,Delivered,2023-04-26 08:11:00,3.4,18.0,Hyderabad
ORD003828,CUST0241,Strawberry Shake,Drinks,1,121.31,Credit Card,Delivered,2023-09-14 13:54:00,4.4,16.0,Mumbai
ORD002820,CUST0367,Chocolate Brownie,Desserts,1,116.79,,Delivered,2022-12-07 21:20:00,3.0,73.0,Hyderabad
ORD002650,CUST0418,BLT Sandwich,Sandwiches,2,351.48,Credit Card,Pending,2023-04-26 20:33:00,4.6,23.0,Mumbai
ORD005994,CUST0544,Bruschetta,Starters,4,527.91,Digital Wallet,Delivered,2022-11-09 19:55:00,4.7,73.0,Chennai
ORD005776,CUST0410,Mutton Curry,Main Course,2,776.58,Credit Card,In Progress,2023-07-19 09:10:00,4.0,21.0,Hyderabad
ORD003131,CUST0399,Cold Brew Coffee,Drinks,3,471.83,Net Banking,Delivered,03/01/2023 09:41,3.7,36.0,Pune
ORD005224,CUST0544,Paneer Butter Masala,MAIN COURSE,1,268.16,Net Banking,Delivered,2023-03-22 19:54:00,3.5,49.0,Chennai
ORD006046,CUST0034,Egg Curry,Main Course,1,185.72,Cash,Delivered,2022-12-29 08:29:00,,75.0,Hyderabad
ORD001576,CUST0247,Mushroom Risotto,Main Course,5,1516.87,Digital Wallet,Delivered,2023-08-17 19:26:00,3.6,34.0,Chennai
ORD005769,CUST0476,Chicken Soup,Starters,3,471.36,Net Banking,Cancelled,2023-06-16 17:49:00,,18.0,Bangalore
ORD001084,CUST0146,Pasta Arrabbiata,Main Course,1,233.4,Cash,Delivered,2022-12-16 21:52:00,2.9,34.0,Chennai
ORD005053,CUST0226,Mango Lassi,Drinks,1,81.24,Cash,Delivered,2022-10-22 21:05:00,3.6,51.0,Bangalore
ORD001080,CUST0603,Chicken Burger,Burgers,1,200.45,UPI,Delivered,2023-05-19 21:19:00,3.9,18.0,Chennai
ORD004563,CUST0587,Gulab Jamun,Desserts,4,327.81,Cash,In Progress,2023-09-30 12:32:00,3.3,42.0,Bangalore
ORD005235,CUST0095,Butter Chicken,Main Course,3,960.36,,Delivered,2023-10-01 13:08:00,4.4,65.0,Bangalore
ORD001233,CUST0023,Chicken Biryani,Main Course,2,704.12,UPI,Delivered,2023-09-10 20:46:00,4.5,62.0,Delhi
ORD004126,CUST0594,Veg Manchurian,Starters,2,307.19,UPI,Cancelled,2023-04-22 22:09:00,4.9,44.0,Bangalore
ORD001408,CUST0121,Fresh Lime Soda,Drinks,1,61.98,Debit Card,Delivered,2022-11-23 15:39:00,4.5,46.0,Delhi
ORD004426,CUST0391,Chicken Soup,Starters,1,144.89,Digital Wallet,Cancelled,2022-10-09 11:27:00,5.0,23.0,Hyderabad
ORD006772,CUST0307,Chicken Burger,Burgers,1,199.3,Credit Card,Pending,2023-07-11 21:45:00,4.1,59.0,Bangalore
ORD004918,CUST0746,Paneer Butter Masala,Main Course,3,862.38,UPI,Delivered,2023-02-19 22:17:00,4.2,21.0,Mumbai
ORD001501,CUST0351,Spring Rolls,Starters,3,350.94,Cash,Pending,2022-11-17 13:47:00,4.8,45.0,Bangalore
ORD004366,CUST0603,Strawberry Shake,Drinks,2,244.46,Net Banking,In Progress,2023-10-22 19:14:00,4.6,19.0,Pune
ORD006629,CUST0757,BBQ Chicken Pizza,Pizza,1,352.83,Credit Card,In Progress,2022-12-20 19:59:00,2.7,48.0,Pune
ORD002973,CUST0436,Club Sandwich,Sandwiches,1,163.49,Cash,Delivered,2023-02-12 20:40:00,4.3,73.0,Delhi
ORD006958,CUST0232,Tandoori Roti,Breads,2,60.21,Debit Card,Delivered,2023-07-21 13:08:00,4.7,18.0,Bangalore
ORD001323,CUST0509,Cold Coffee,Drinks,1,95.13,Debit Card,Pending,2022-12-10 19:10:00,3.8,67.0,Pune
ORD006379,CUST0656,Veg Supreme Pizza,Pizza,2,9999.0,Debit Card,Delivered,2022-10-29 20:40:00,4.9,16.0,Mumbai
ORD002670,CUST0122,Ice Cream Sundae,Desserts,1,149.6,Debit Card,Delivered,2022-10-16 12:23:00,3.7,,Hyderabad
ORD004786,CUST0411,Spring Rolls,Starters,1,118.25,Credit Card,In Progress,2022-12-01 22:23:00,4.6,74.0,Pune
ORD006289,CUST0765,Rasgulla,Desserts,2,143.85,Net Banking,In Progress,2022-12-01 13:19:00,,61.0,Chennai
ORD004690,CUST0274,Fresh Lime Soda,Drinks,2,120.23,Debit Card,Delivered,2023-10-18 19:53:00,4.7,50.0,Chennai
ORD003029,CUST0431,Palak Paneer,Main Course,3,805.26,Digital Wallet,Delivered,2023-03-22 21:09:00,3.5,32.0,Chennai
ORD001712,CUST0057,Paneer Tikka,Starters,2,413.64,Digital Wallet,In Progress,2023-05-17 13:20:00,,48.0,Delhi
ORD005567,CUST0666,Cheese Burst Burger,Burgers,2,459.64,Cash,Pending,2023-07-11 10:24:00,2.5,66.0,Chennai
ORD003673,CUST0469,Classic Burger,Burgers,1,172.67,Digital Wallet,Pending,2023-02-11 19:37:00,3.7,67.0,Bangalore
ORD006997,CUST0384,Lamb Rogan Josh,Main Course,4,1653.34,Net Banking,Cancelled,2023-04-14 19:02:00,4.7,46.0,Bangalore
ORD004396,CUST0741,Naan,Breads,1,40.63,UPI,Pending,2023-04-04 15:39:00,3.8,32.0,Bangalore
ORD005622,CUST0437,Cheesecake,Desserts,5,930.73,UPI,Delivered,2022-12-20 20:41:00,3.1,74.0,Hyderabad
ORD003004,CUST0377,Mutton Curry,MAIN COURSE,1,384.51,Digital Wallet,Delivered,2022-10-22 15:00:00,3.6,50.0,Delhi
ORD002419,CUST0553,Lamb Rogan Josh,Main Course,1,399.05,Debit Card,Pending,2023-02-09 09:42:00,,21.0,Hyderabad
ORD005305,CUST0036,Chicken Biryani,Main Course,1,365.15,Credit Card,In Progress,2022-12-25 20:28:00,3.4,30.0,Mumbai
ORD005295,CUST0614,Grilled Sandwich,Sandwiches,1,141.24,Credit Card,Delivered,2023-06-06 17:47:00,2.8,69.0,Pune
ORD004206,CUST0307,Farmhouse Pizza,Pizza,1,308.87,Debit Card,Cancelled,2023-08-28 20:43:00,3.3,20.0,Chennai
ORD001296,CUST0376,Garlic Naan,Breads,2,120.87,Digital Wallet,Delivered,2023-02-15 20:52:00,4.4,43.0,Chennai
ORD002406,CUST0239,Garlic Naan,Breads,2,116.42,Credit Card,Delivered,2022-12-23 13:17:00,2.6,,Hyderabad
ORD003728,CUST0499,Egg Curry,Main Course,1,172.35,Net Banking,Delivered,2022-12-11 19:18:00,4.8,,
ORD003522,CUST0168,Dal Makhani,Main Course,1,229.67,,Delivered,2023-06-09 12:45:00,4.9,57.0,Delhi
ORD001535,CUST0044,Farmhouse Pizza,Pizza,2,627.97,Net Banking,Pending,2023-03-15 09:46:00,3.8,31.0,
ORD006341,CUST0776,Chicken Tikka Masala,Main Course,1,336.71,Credit Card,In Progress,2023-08-03 13:21:00,3.5,19.0,Delhi
ORD006756,CUST0541,Gulab Jamun,Desserts,1,78.04,Net Banking,Cancelled,2023-06-27 20:45:00,3.2,55.0,Hyderabad
ORD002086,CUST0529,Kheer,Desserts,2,184.84,Net Banking,Pending,2022-12-22 22:32:00,4.1,74.0,Bangalore
ORD003647,CUST0780,Chicken Fried Rice,Main Course,1,261.91,Credit Card,Cancelled,2023-07-22 20:01:00,4.3,42.0,Bangalore
ORD004116,CUST0204,Mushroom Risotto,Main Course,1,313.38,Credit Card,Delivered,2023-02-11 19:15:00,3.2,18.0,Mumbai
ORD002485,CUST0701,Fish Fingers,Starters,1,216.74,UPI,In Progress,2023-07-03 08:52:00,3.8,69.0,Delhi
ORD002360,CUST0267,Chicken Burger,Burgers,4,839.64,Net Banking,Pending,2023-04-16 08:26:00,2.8,64.0,Chennai
ORD006274,CUST0661,Tiramisu,Desserts,3,601.9,UPI,Delivered,23/12/2022 13:22,3.0,29.0,Pune
ORD005845,CUST0277,Egg Curry,Main Course,3,554.01,Debit Card,Delivered,2023-06-07 20:24:00,2.8,55.0,Bangalore
ORD005458,CUST0170,Onion Rings,Starters,2,225.73,Debit Card,Delivered,2023-10-13 13:40:00,3.3,58.0,Chennai
ORD001050,CUST0200,Fish Fingers,Starters,3,631.81,Net Banking,In Progress,2023-05-01 21:36:00,3.5,40.0,Delhi
ORD003144,CUST0300,Garlic Bread,Starters,2,9999.0,Net Banking,Delivered,2023-03-19 20:55:00,3.3,,Mumbai
ORD001308,CUST0665,Paratha,Breads,1,49.3,Credit Card,Delivered,2022-11-12 13:57:00,3.5,34.0,Pune
ORD003142,CUST0307,Paneer Tikka,Starters,1,193.22,Credit Card,Delivered,2023-04-30 19:27:00,,54.0,Bangalore
ORD003594,CUST0733,Fresh Lime Soda,DRINKS,1,61.96,UPI,In Progress,2023-08-23 09:25:00,3.8,46.0,Mumbai
ORD006275,CUST0258,Fresh Lime Soda,Drinks,1,59.17,Debit Card,In Progress,2022-12-31 13:48:00,4.6,15.0,Delhi
ORD004664,CUST0272,Lamb Rogan Josh,Main Course,3,1186.2,UPI,In Progress,2023-02-10 20:40:00,2.7,37.0,Pune
ORD003787,CUST0603,Palak Paneer,Main Course,2,515.36,UPI,Delivered,2023-06-28 13:18:00,2.9,67.0,Chennai
ORD004947,CUST0450,Cheesecake,Desserts,2,377.94,Digital Wallet,Delivered,2023-02-10 22:59:00,3.2,15.0,Bangalore
ORD006080,CUST0131,Chocolate Brownie,Desserts,1,117.43,Debit Card,Delivered,2022-12-30 19:55:00,2.8,67.0,Chennai
ORD005630,CUST0180,BLT Sandwich,Sandwiches,1,164.52,Debit Card,Pending,2023-05-10 17:45:00,3.2,,Mumbai
ORD003402,CUST0557,Chocolate Brownie,Desserts,2,229.37,Debit Card,Delivered,2023-02-28 09:56:00,,68.0,Chennai
ORD002561,CUST0064,Kheer,Desserts,1,88.59,Digital Wallet,Cancelled,2022-11-05 14:34:00,4.1,40.0,Pune
ORD002193,CUST0751,Tandoori Roti,Breads,4,119.72,Credit Card,Delivered,2023-10-25 11:49:00,4.7,26.0,Pune
ORD003758,CUST0548,Paneer Tikka,Starters,1,208.85,Debit Card,Delivered,2023-04-22 18:20:00,3.6,69.0,
ORD003821,CUST0009,Onion Rings,Starters,2,221.41,Net Banking,Cancelled,2023-05-30 09:46:00,4.4,29.0,Chennai
ORD006476,CUST0096,Naan,Breads,1,40.75,Debit Card,Cancelled,2022-10-23 08:47:00,3.1,58.0,Hyderabad
ORD003259,CUST0687,Chicken Biryani,Main Course,3,1028.74,Digital Wallet,In Progress,2023-10-20 21:53:00,3.6,38.0,
ORD005692,CUST0117,Masala Chai,Drinks,2,76.19,Credit Card,Delivered,2023-05-22 13:23:00,4.2,64.0,Mumbai
ORD003170,CUST0735,BLT Sandwich,Sandwiches,3,525.16,Credit Card,Delivered,2023-10-30 08:29:00,4.2,,Bangalore
ORD005503,CUST0519,Masala Chai,Drinks,2,83.07,,Cancelled,2023-02-27 11:05:00,4.5,38.0,Chennai
ORD006075,CUST0626,Bruschetta,Starters,1,125.87,UPI,Pending,2023-10-29 09:25:00,4.5,75.0,Mumbai
ORD002411,CUST0668,Rasgulla,Desserts,1,73.12,Debit Card,Delivered,2022-11-03 13:54:00,,20.0,Pune
ORD006374,CUST0539,Chicken Biryani,Main Course,2,673.37,Credit Card,In Progress,2023-06-26 08:04:00,3.7,43.0,Pune
ORD003166,CUST0011,Fresh Lime Soda,DRINKS,2,119.13,,Cancelled,2023-05-22 13:52:00,2.9,45.0,Chennai
ORD005516,CUST0443,Fish Fingers,Starters,5,1085.13,Credit Card,Delivered,2023-04-07 08:51:00,3.0,22.0,Delhi
ORD005250,CUST0200,Margherita Pizza,Pizza,4,1094.67,Debit Card,Delivered,2023-01-17 20:36:00,4.4,69.0,Mumbai
ORD005691,CUST0060,Club Sandwich,Sandwiches,2,334.31,Debit Card,Cancelled,2023-10-18 16:15:00,2.5,46.0,Pune
ORD001239,CUST0104,Chicken Burger,Burgers,2,410.64,Digital Wallet,Delivered,2022-10-09 12:04:00,3.6,58.0,Pune
ORD004809,CUST0104,Classic Burger,Burgers,1,176.52,Cash,Delivered,2023-06-15 21:04:00,4.3,17.0,Delhi
ORD001199,CUST0592,Chicken Biryani,Main Course,4,1388.54,Net Banking,Delivered,2022-12-21 20:59:00,3.0,25.0,Hyderabad
ORD003063,CUST0768,Cheesecake,Desserts,2,344.94,UPI,In Progress,2023-07-29 21:36:00,4.9,25.0,Pune
ORD001465,CUST0288,Chicken Soup,Starters,2,288.26,Credit Card,Pending,2023-08-27 18:53:00,,61.0,Pune
ORD001346,CUST0557,Veg Biryani,Main Course,2,527.42,Cash,Cancelled,2023-06-27 12:51:00,4.5,37.0,Hyderabad
ORD001087,CUST0784,Chicken Burger,Burgers,5,1033.6,Net Banking,Delivered,2023-07-22 17:01:00,3.9,63.0,Delhi
ORD006891,CUST0770,Club Sandwich,Sandwiches,2,330.32,Net Banking,Delivered,2023-04-23 15:21:00,3.6,67.0,Hyderabad
ORD004509,CUST0142,Ice Cream Sundae,Desserts,2,301.64,UPI,Delivered,2023-09-03 11:58:00,3.4,55.0,Hyderabad
ORD006523,CUST0082,Veg Burger,Burgers,1,150.75,Credit Card,Delivered,2023-05-31 19:20:00,3.9,17.0,Mumbai
ORD006651,CUST0415,Chicken Burger,Burgers,2,384.53,Debit Card,Delivered,2023-07-07 13:46:00,3.9,19.0,Hyderabad
ORD003346,CUST0086,BBQ Chicken Pizza,Pizza,3,1083.3,UPI,Cancelled,2023-03-29 16:26:00,3.8,25.0,Bangalore
ORD001101,CUST0325,Cheesecake,Desserts,1,176.91,Net Banking,In Progress,2023-09-11 21:24:00,4.7,46.0,Chennai
ORD006617,CUST0715,Grilled Sandwich,Sandwiches,2,278.85,Credit Card,Cancelled,30/10/2022 16:30,3.0,55.0,
ORD003887,CUST0053,Mojito,Drinks,1,125.88,Digital Wallet,Delivered,07/09/2023 12:44,3.7,48.0,Delhi
ORD001259,CUST0083,Egg Curry,Main Course,2,377.65,Net Banking,In Progress,2023-01-24 12:52:00,4.4,20.0,Hyderabad
ORD003516,CUST0304,Egg Curry,Main Course,1,173.88,Cash,Delivered,2023-09-07 21:08:00,4.1,60.0,Pune
ORD003338,CUST0647,Onion Rings,Starters,2,224.11,Debit Card,Delivered,2022-11-05 19:50:00,3.9,33.0,
ORD003615,CUST0363,Mushroom Risotto,Main Course,1,289.41,Digital Wallet,Pending,2022-10-23 20:05:00,4.9,23.0,Bangalore
ORD003873,CUST0527,Margherita Pizza,PIZZA,5,1422.77,Credit Card,In Progress,2023-05-03 13:55:00,4.4,32.0,Chennai
ORD001506,CUST0034,Masala Chai,Drinks,1,40.1,Digital Wallet,Delivered,2023-05-05 14:34:00,3.5,58.0,Delhi
ORD005850,CUST0387,Paneer Butter Masala,Main Course,1,270.08,Cash,Delivered,2023-07-26 15:46:00,4.2,46.0,Chennai
ORD005302,CUST0753,Veg Burger,Burgers,2,314.72,Net Banking,Cancelled,2023-05-18 17:45:00,2.8,42.0,Delhi
ORD005338,CUST0148,BBQ Chicken Pizza,Pizza,2,732.45,Net Banking,In Progress,2023-03-30 08:24:00,4.8,71.0,Bangalore
ORD003623,CUST0783,Garlic Naan,Breads,1,57.55,Cash,Cancelled,29/06/2023 21:51,3.9,24.0,Bangalore
ORD005700,CUST0218,Paneer Butter Masala,Main Course,3,829.39,Credit Card,Delivered,2023-03-19 13:38:00,3.7,59.0,Chennai
ORD002741,CUST0366,Fresh Lime Soda,Drinks,4,234.66,UPI,Pending,2023-05-07 19:59:00,4.2,16.0,
ORD004862,CUST0047,Lamb Rogan Josh,Main Course,1,385.19,Cash,Delivered,2022-10-23 13:04:00,4.6,15.0,Mumbai
ORD005509,CUST0271,Palak Paneer,Main Course,1,266.69,Cash,Delivered,2023-09-10 13:26:00,2.6,34.0,Hyderabad
ORD006327,CUST0660,Chicken Soup,Starters,1,151.0,Digital Wallet,Delivered,2023-08-17 08:32:00,4.2,67.0,
ORD001996,CUST0587,Cheese Burst Burger,Burgers,1,223.11,Digital Wallet,Cancelled,2023-06-18 11:37:00,3.2,62.0,Mumbai
ORD004826,CUST0615,Chicken Soup,Starters,1,150.64,Cash,Delivered,2023-05-26 10:51:00,4.2,44.0,Pune
ORD002219,CUST0624,Tiramisu,Desserts,2,381.25,Debit Card,Delivered,2023-10-26 12:01:00,4.5,52.0,Delhi
ORD003917,CUST0390,Pepperoni Pizza,PIZZA,1,365.34,Digital Wallet,Delivered,2023-06-03 22:47:00,3.7,47.0,Chennai
ORD003879,CUST0475,Club Sandwich,Sandwiches,5,762.55,Credit Card,In Progress,2022-12-29 16:25:00,4.6,18.0,Hyderabad
ORD001865,CUST0569,Palak Paneer,Main Course,2,502.75,UPI,Delivered,2023-02-03 16:27:00,2.5,44.0,Chennai
ORD006224,CUST0428,Chocolate Brownie,Desserts,4,466.38,Credit Card,Delivered,2023-04-29 08:33:00,3.0,52.0,Chennai
ORD006356,CUST0068,Fresh Lime Soda,Drinks,3,174.95,Debit Card,Cancelled,2022-10-08 09:13:00,3.3,34.0,Delhi
ORD004318,CUST0529,Chicken Tikka Masala,Main Course,1,332.64,Cash,Pending,2023-04-30 20:10:00,2.8,21.0,Mumbai
ORD002945,CUST0146,Fish Fingers,Starters,1,209.26,Credit Card,Delivered,2023-07-15 12:24:00,3.9,30.0,Pune
ORD004919,CUST0017,Bruschetta,Starters,1,128.41,Debit Card,Delivered,2023-06-16 08:07:00,4.8,60.0,
ORD001544,CUST0785,Spring Rolls,Starters,5,619.14,Digital Wallet,Delivered,2023-01-06 15:31:00,4.0,35.0,Hyderabad
ORD006494,CUST0533,Veg Biryani,Main Course,1,269.1,Credit Card,Cancelled,2023-06-04 11:13:00,3.5,35.0,Delhi
ORD004492,CUST0659,Mutton Curry,Main Course,1,398.71,Credit Card,Delivered,2022-11-14 09:26:00,3.7,24.0,
ORD004908,CUST0749,Paneer Butter Masala,Main Course,1,270.4,Credit Card,Pending,2023-04-03 12:22:00,3.6,20.0,Hyderabad
ORD001655,CUST0225,Chocolate Brownie,Desserts,1,115.17,Net Banking,Delivered,2022-11-23 19:22:00,3.1,17.0,Mumbai
ORD004384,CUST0057,Spring Rolls,Starters,1,114.47,UPI,Delivered,28/05/2023 19:46,2.6,29.0,Delhi
ORD003252,CUST0218,Cold Brew Coffee,Drinks,1,152.87,Debit Card,In Progress,2023-04-28 12:42:00,3.1,66.0,Chennai
ORD002407,CUST0758,Mushroom Risotto,Main Course,1,313.44,Credit Card,Cancelled,2022-10-14 13:47:00,2.6,43.0,Hyderabad
ORD002038,CUST0100,Cold Coffee,Drinks,1,104.48,Net Banking,Delivered,2023-04-05 12:07:00,4.2,64.0,Delhi
ORD001538,CUST0634,Chicken Burger,Burgers,1,191.79,Debit Card,In Progress,2022-12-20 14:43:00,2.7,37.0,Pune
ORD002209,CUST0121,Strawberry Shake,Drinks,1,122.42,Digital Wallet,Delivered,2023-07-09 09:28:00,3.4,,Hyderabad
ORD002728,CUST0661,Paneer Tikka,Starters,2,397.53,UPI,Cancelled,2022-12-08 08:15:00,3.0,75.0,Chennai
ORD002509,CUST0794,Watermelon Juice,Drinks,1,67.26,Digital Wallet,Cancelled,2023-08-30 13:57:00,2.6,28.0,Bangalore
ORD005410,CUST0655,Tandoori Roti,Breads,1,29.04,UPI,Delivered,2023-06-06 12:35:00,3.2,35.0,Mumbai
ORD001324,CUST0751,Masala Chai,Drinks,1,39.49,Cash,Delivered,2023-10-19 20:17:00,3.3,42.0,Bangalore
ORD001565,CUST0329,Grilled Sandwich,Sandwiches,1,142.4,,Pending,2023-05-05 13:12:00,4.1,64.0,Bangalore
ORD004878,CUST0748,Veg Burger,Burgers,2,309.07,Credit Card,Delivered,2022-12-24 19:57:00,4.4,,Pune
ORD001325,CUST0467,Chicken Fried Rice,Main Course,2,488.15,Digital Wallet,Delivered,2023-07-23 19:31:00,2.6,69.0,Chennai
ORD004107,CUST0747,Cold Coffee,Drinks,5,492.14,UPI,Pending,2023-09-08 13:57:00,4.9,60.0,Mumbai
ORD003370,CUST0430,Paneer Butter Masala,Main Course,2,559.17,Digital Wallet,Delivered,2023-01-25 08:56:00,4.7,15.0,Delhi
ORD001132,CUST0053,Paratha,Breads,4,208.82,Debit Card,Pending,2023-05-05 21:46:00,3.3,21.0,Chennai
ORD002397,CUST0050,Dal Makhani,Main Course,1,218.04,Digital Wallet,Delivered,2023-04-21 20:51:00,4.8,47.0,Bangalore
ORD004075,CUST0366,Cold Coffee,Drinks,1,100.01,Debit Card,In Progress,2023-10-13 08:05:00,4.7,65.0,Pune
ORD001676,CUST0162,Mango Lassi,Drinks,1,82.33,Cash,Cancelled,2023-08-20 18:49:00,2.7,15.0,Delhi
ORD004063,CUST0779,Chicken Tikka Masala,Main Course,1,342.78,Cash,In Progress,2022-12-20 13:20:00,4.1,65.0,Chennai
ORD004816,CUST0110,Cheese Burst Burger,Burgers,1,212.9,UPI,Delivered,2022-12-27 09:40:00,3.5,39.0,Chennai
ORD004754,CUST0610,Paneer Butter Masala,Main Course,3,808.37,Credit Card,Delivered,2022-10-21 13:00:00,2.8,50.0,Chennai
ORD002780,CUST0780,Kheer,Desserts,4,368.04,Digital Wallet,Cancelled,2022-11-12 21:39:00,4.4,35.0,Hyderabad
ORD005899,CUST0292,Pasta Arrabbiata,Main Course,5,1156.39,UPI,Delivered,2022-11-01 20:24:00,4.3,68.0,Hyderabad
ORD003518,CUST0411,Chocolate Brownie,Desserts,4,460.91,Credit Card,Pending,2023-02-11 16:39:00,4.9,67.0,Chennai
ORD001742,CUST0411,Mushroom Risotto,Main Course,2,609.51,Net Banking,Pending,2022-11-13 09:25:00,4.9,62.0,Delhi
ORD003275,CUST0634,Paneer Butter Masala,Main Course,3,831.68,Cash,In Progress,2023-02-03 11:15:00,2.5,36.0,Chennai
ORD005222,CUST0765,Margherita Pizza,Pizza,2,555.99,Net Banking,Delivered,2023-02-05 21:19:00,3.4,59.0,Delhi
ORD006429,CUST0313,Club Sandwich,Sandwiches,1,154.38,,Delivered,2023-07-22 13:47:00,4.9,20.0,Chennai
ORD003244,CUST0336,Garlic Bread,Starters,1,93.23,UPI,Delivered,2022-11-21 13:32:00,4.0,43.0,Mumbai
ORD006072,CUST0489,Cold Brew Coffee,Drinks,1,150.39,Credit Card,Delivered,2022-12-19 13:28:00,2.8,74.0,Delhi
ORD006826,CUST0395,Pasta Arrabbiata,Main Course,1,239.64,Cash,Pending,2023-07-20 20:03:00,4.7,62.0,Bangalore
ORD002075,CUST0014,Classic Burger,Burgers,2,368.01,Debit Card,Delivered,2023-05-16 20:44:00,2.9,71.0,Pune
ORD001746,CUST0184,Cold Brew Coffee,Drinks,1,153.57,UPI,Pending,2022-11-04 14:01:00,4.2,24.0,Bangalore
ORD006430,CUST0159,Club Sandwich,Sandwiches,1,166.6,Credit Card,In Progress,2022-12-08 19:29:00,3.9,52.0,Pune
ORD001371,CUST0732,Garlic Bread,Starters,2,175.24,Cash,Pending,2023-03-03 08:57:00,3.9,48.0,Chennai
ORD006160,CUST0094,Palak Paneer,Main Course,3,767.51,Debit Card,In Progress,2022-11-10 20:51:00,2.9,18.0,Delhi
ORD006961,CUST0162,Dal Makhani,Main Course,2,430.96,Credit Card,Delivered,2022-11-26 14:44:00,4.7,16.0,Mumbai
ORD004045,CUST0024,Lamb Rogan Josh,Main Course,2,808.56,Debit Card,Delivered,2023-03-24 08:37:00,4.1,61.0,Chennai
ORD002962,CUST0587,Veg Manchurian,Starters,1,152.12,Debit Card,Delivered,2022-10-13 18:41:00,3.2,,Bangalore
ORD001401,CUST0752,Margherita Pizza,Pizza,3,842.61,Credit Card,Delivered,2022-10-10 19:40:00,4.2,,Bangalore
ORD005584,CUST0354,Fish Curry,Main Course,3,1069.63,UPI,Pending,2023-10-18 19:39:00,4.5,53.0,Mumbai
ORD001168,CUST0624,Margherita Pizza,Pizza,1,272.04,Digital Wallet,Cancelled,2022-12-16 16:46:00,,33.0,Delhi
ORD001696,CUST0114,Gulab Jamun,Desserts,4,320.47,UPI,Delivered,2023-09-11 13:03:00,3.7,17.0,
ORD006834,CUST0708,Chicken Burger,Burgers,1,201.66,Net Banking,Delivered,2022-11-20 12:54:00,3.3,64.0,Delhi
ORD002379,CUST0604,Farmhouse Pizza,Pizza,4,1230.28,Net Banking,Pending,2023-05-15 20:12:00,4.4,15.0,Bangalore
ORD004370,CUST0149,Veg Supreme Pizza,Pizza,2,596.69,Cash,Cancelled,2022-12-25 21:59:00,3.0,25.0,Pune
ORD002881,CUST0720,Veg Manchurian,Starters,2,308.6,Credit Card,Pending,2022-12-25 12:23:00,4.6,49.0,Delhi
ORD001198,CUST0461,Grilled Sandwich,Sandwiches,2,268.97,Credit Card,Delivered,2023-02-01 13:17:00,2.7,33.0,
ORD005836,CUST0389,Garlic Bread,Starters,4,343.5,Credit Card,Delivered,2023-09-13 16:33:00,4.3,48.0,Hyderabad
ORD005960,CUST0350,Chicken Soup,Starters,4,599.72,UPI,Delivered,2023-10-19 20:50:00,4.7,,Bangalore
